PARENTUNID,Name,Stage,Status,FacilityType,DocumentID,AssignedTo,Address,City,County,State,Zip,PHF,PHFCooked,PHFRaw,Database,HSUNID,FacilityName,FacilityType,InspectionType,InspectedBy,InspectionDate,NumCritical,NumNonCritical,TimeSpent,Enforcement,NonSmoking,UNID
6AC5147565DDC26088256B6C007EEE6B,Nelson County High School/Middle School Cafeteria,Active,Permitted,Public Middle or High School Food Service,LOLR-5QSHZM,Reed Cranford,6919 Thomas Nelson Highway,Lovingston,Nelson,Virginia,22949,Yes,Yes,No,Thomas Jefferson,04058C07067A8F328525785C006256A5,Nelson County High School/Middle School Cafeteria,Public Middle or High School Food Service,Routine,Kelly Donahoe,9/16/2010 12:00:00 AM,0,0,1.3,,Smoke Free,04058C07067A8F328525785C006256A5
6AC5147565DDC26088256B6C007EEE6B,Nelson County High School/Middle School Cafeteria,Active,Permitted,Public Middle or High School Food Service,LOLR-5QSHZM,Reed Cranford,6919 Thomas Nelson Highway,Lovingston,Nelson,Virginia,22949,Yes,Yes,No,Thomas Jefferson,8087ABFE43CDB4698525785D00576986,Nelson County High School/Middle School Cafeteria,Public Middle or High School Food Service,Routine,Tom Eick,3/24/2011 12:00:00 AM,0,0,0.8,,Smoke Free,8087ABFE43CDB4698525785D00576986
6AE4EA2C4F38C13E85256F35004DA87D,Domino's Pizza,Active,Permitted,Fast Food Restaurant,MNAR-6CYPXE,Pamela Burke,41 Ford Avenue,Stanardsville,Greene,VA,22973,Yes,No,No,Thomas Jefferson,4674438AC3A858FD852578340070A866,Domino's Pizza,Fast Food Restaurant,Routine,Pamela Burke,11/2/11 0:00,0,3,0,,Smoke Free,4674438AC3A858FD852578340070A866
6AEFB03CA1E16E4D88256B6C007EEC53,Mono Loco,Active,Permitted,Full Service Restaurant,TBAN-69AKXB,Kelly Donahoe,200 West Water Street,Charlottesville,Charlottesville City,Virginia,22902,Yes,Yes,Yes,Thomas Jefferson,8522BDF7F09B89C585257871006E4900,Mono Loco,Full Service Restaurant,Routine,Eric Stutz,4/13/2011 12:00:00 AM,0,1,1.1,,Outdoor smoking area,8522BDF7F09B89C585257871006E4900
6B885728C8CF041488256B6F006C22FC,Subway Sandwiches #21239,Active,Permitted,Fast Food Restaurant,BMOO-57TQWY,Pamela Burke,32 Mill Creek Drive,Charlottesville,Albemarle,VA,22902,Yes,No,No,Thomas Jefferson,C4FCD241140DA87D8525787A0064F678,Subway Sandwiches #21239,Fast Food Restaurant,Routine,Pamela Burke,4/22/2011 12:00:00 AM,0,4,0,,Smoke Free,C4FCD241140DA87D8525787A0064F678
6BA06598C4D26A3B85256DF2005674BF,Ni Hao Cafe,Active,Permitted,Full Service Restaurant,TBAN-7T9JS9,Eric Stutz,104 14th Street #8,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,30F9EED40D8676B78525788C005492B4,Ni Hao Cafe,Full Service Restaurant,Routine,Eric Stutz,10/5/11 0:00,2,3,0,,Smoke Free,30F9EED40D8676B78525788C005492B4
6BA06598C4D26A3B85256DF2005674BF,Ni Hao Cafe,Active,Permitted,Full Service Restaurant,TBAN-7T9JS9,Eric Stutz,104 14th Street #8,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,F1C363BD3BB7C1A1852577BA0063E5D1,Ni Hao Cafe,Full Service Restaurant,Routine,Eric Stutz,12/10/10 0:00,1,3,1.2,,Smoke Free,F1C363BD3BB7C1A1852577BA0063E5D1
6BA06598C4D26A3B85256DF2005674BF,Ni Hao Cafe,Active,Permitted,Full Service Restaurant,TBAN-7T9JS9,Eric Stutz,104 14th Street #8,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,639865FE562EC9E9852578B10052A2FD,Ni Hao Cafe,Full Service Restaurant,Follow-up,Eric Stutz,6/16/2011 12:00:00 AM,0,0,0.5,,Smoke Free,639865FE562EC9E9852578B10052A2FD
6BB4D90278BF3C8585256E4B00622BED,West Main Restaurant,Active,Permitted,Full Service Restaurant,TBAN-829RFW,Reed Cranford,333 West Main Street,Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,380EE31E20FBC6DE852577FF00632D9F,West Main Cafe & Bar,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,12/20/2010 12:00:00 AM,4,1,0,,Smoke Free,380EE31E20FBC6DE852577FF00632D9F
6BB4D90278BF3C8585256E4B00622BED,West Main Restaurant,Active,Permitted,Full Service Restaurant,TBAN-829RFW,Reed Cranford,333 West Main Street,Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,1F4ECC3DAF18E88A8525787000588173,West Main Restaurant,Full Service Restaurant,Routine,Reed Cranford,12/4/11 0:00,2,4,0,,Smoke Free,1F4ECC3DAF18E88A8525787000588173
6BB4D90278BF3C8585256E4B00622BED,West Main Restaurant,Active,Permitted,Full Service Restaurant,TBAN-829RFW,Reed Cranford,333 West Main Street,Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,3BB2E9BAE7C32315852578E80067ECCB,West Main Restaurant,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,10/8/11 0:00,1,2,0,,Smoke Free,3BB2E9BAE7C32315852578E80067ECCB
6BE2DC479E79102788256B6C007EC1FF,Child Connections Development Center,Active,Permitted,Child Care Food Service,EBIE-57R2D9,Eric Stutz,110 Crofton Plaza,Palmyra,Fluvanna,Virginia,22963,Yes,Yes,No,Thomas Jefferson,7CD7DA0A8B7A9BBB852577CA00644585,Child Connections Development Center,Child Care Food Service,Routine,Eric Stutz,10/28/2010 12:00:00 AM,0,0,0.5,,Smoke Free,7CD7DA0A8B7A9BBB852577CA00644585
6BE2DC479E79102788256B6C007EC1FF,Child Connections Development Center,Active,Permitted,Child Care Food Service,EBIE-57R2D9,Eric Stutz,110 Crofton Plaza,Palmyra,Fluvanna,Virginia,22963,Yes,Yes,No,Thomas Jefferson,2273FD9B6F1ACB9F852578AB0045DA9C,Child Connections Development Center,Child Care Food Service,Routine,Eric Stutz,10/6/11 0:00,0,0,0.5,,Smoke Free,2273FD9B6F1ACB9F852578AB0045DA9C
6BF8330F45C8397D88256B6C007EBA4E,"The Rock Barn, LLC",Active,Permitted,Caterer,SWAS-7ZWJ7E,Reed Cranford,2387 Oak Ridge Rd,Arrington,Nelson,Virginia,,Yes,Yes,Yes,Thomas Jefferson,0CFF3BD3751E2A89852577D100533063,"The Rock Barn, LLC",Caterer,Risk Factor Assessment,Reed Cranford,4/11/10 0:00,0,0,0,,Smoke Free,0CFF3BD3751E2A89852577D100533063
6BF8330F45C8397D88256B6C007EBA4E,"The Rock Barn, LLC",Active,Permitted,Caterer,SWAS-7ZWJ7E,Reed Cranford,2387 Oak Ridge Rd,Arrington,Nelson,Virginia,,Yes,Yes,Yes,Thomas Jefferson,6046939CDE857A0385257850004CC74D,"The Rock Barn, LLC",Caterer,Training,Reed Cranford,11/3/11 0:00,0,0,0,,Smoke Free,6046939CDE857A0385257850004CC74D
6BF8330F45C8397D88256B6C007EBA4E,"The Rock Barn, LLC",Active,Permitted,Caterer,SWAS-7ZWJ7E,Reed Cranford,2387 Oak Ridge Rd,Arrington,Nelson,Virginia,,Yes,Yes,Yes,Thomas Jefferson,BF1CFD5F789A76E7852578F6004C4B0C,"The Rock Barn, LLC",Caterer,Routine,Reed Cranford,8/24/2011 12:00:00 AM,1,1,0,,Smoke Free,BF1CFD5F789A76E7852578F6004C4B0C
6C1EEE424739E64385256B730054694F,Orzo Kitchen & Wine Bar,Active,Permitted,Full Service Restaurant,MNAR-7CDNVZ,Eric Stutz,416 West Main Street,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,6A6D0509DE98BAB4852577D000625CA1,Orzo Kitchen & Wine Bar,Full Service Restaurant,Risk Factor Assessment,Eric Stutz,3/11/10 0:00,0,0,0,,Smoke Free,6A6D0509DE98BAB4852577D000625CA1
6C1EEE424739E64385256B730054694F,Orzo Kitchen & Wine Bar,Active,Permitted,Full Service Restaurant,MNAR-7CDNVZ,Eric Stutz,416 West Main Street,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,E0034E2BD24D7D578525784E007122D5,Orzo Kitchen & Wine Bar,Full Service Restaurant,Risk Factor Assessment,Eric Stutz,9/3/11 0:00,0,0,0,,Smoke Free,E0034E2BD24D7D578525784E007122D5
6C1EEE424739E64385256B730054694F,Orzo Kitchen & Wine Bar,Active,Permitted,Full Service Restaurant,MNAR-7CDNVZ,Eric Stutz,416 West Main Street,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,ADC7DB27FBA88521852578E10065F01C,Orzo Kitchen & Wine Bar,Full Service Restaurant,Routine,Eric Stutz,3/8/11 0:00,0,2,1.3,,Smoke Free,ADC7DB27FBA88521852578E10065F01C
6C4E2D6B8D450A4985256DBF005E3DB1,Henry's Restaurant,Active,Permitted,Full Service Restaurant,TBAN-5SBN77,Eric S. Myers,310 East Main Street,Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,2967B36A054D0A488525780D00756588,Henry's Restaurant,Full Service Restaurant,Routine,Eric S. Myers,3/1/11 0:00,0,1,0,,Smoke Free,2967B36A054D0A488525780D00756588
6C4E2D6B8D450A4985256DBF005E3DB1,Henry's Restaurant,Active,Permitted,Full Service Restaurant,TBAN-5SBN77,Eric S. Myers,310 East Main Street,Charlottesville,Charlottesville City,VA,22902,Yes,Yes,Yes,Thomas Jefferson,0819BD2BBD8C1218852578B60050B7CA,Henry's Restaurant,Full Service Restaurant,Risk Factor Assessment,Eric S. Myers,6/20/2011 12:00:00 AM,0,0,0,,Smoke Free,0819BD2BBD8C1218852578B60050B7CA
6C69308460B67EF085256DA9005BD9CA,UVA - Java City @ The Bookstore,Active,Permitted,State College Food Service,MMIR-5RMMNH,Eric Stutz,525 McCormick Road,Charlottesville,Charlottesville City,VA,22904,Yes,No,No,Thomas Jefferson,5EA364DD761915498525783000568EDC,UVA - Java City @ The Bookstore,State College Food Service,Routine,Eric Stutz,7/2/11 0:00,0,0,0.7,,Smoke Free,5EA364DD761915498525783000568EDC
6CAA32ADBB26CC8A88256B6C007EF00D,"Old Dominion Day School, Inc.",Active,Permitted,Child Care Food Service,EBIE-57R2NV,Kelly Donahoe,74 Barkley Place Court,Charlottesville,Albemarle,Virginia,22901,Yes,No,No,Thomas Jefferson,DDC0E775129A9015852577E40057F567,"Old Dominion Day School, Inc.",Child Care Food Service,Routine,Kelly Donahoe,11/23/2010 12:00:00 AM,0,0,0.5,,Smoke Free,DDC0E775129A9015852577E40057F567
6CB082F1145669DA8525720500529DB4,Arch's Frozen Yogurt,Active,Permitted,Full Service Restaurant,TBAN-6UHKPB,Archer Campbell,1232 Emmet Street,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,No,Thomas Jefferson,72CA8E8E8AE1986985257831007A1B38,Arch's Frozen Yogurt,Full Service Restaurant,Routine,Archer Campbell,8/2/11 0:00,1,2,0,,Smoke Free,72CA8E8E8AE1986985257831007A1B38
6D0D1E20907D689A852576120051D81F,Taste of China,Active,Permitted,Full Service Restaurant,TBAN-7UWKHW,Archer Campbell,610 Albemarle Square,Charlottesville,Albemarle,VA,22901,Yes,Yes,Yes,Thomas Jefferson,14AA91E31F6553EE852577BC005DF3ED,Taste of China,Full Service Restaurant,Routine,Archer Campbell,10/14/2010 12:00:00 AM,4,5,0,,Smoke Free,14AA91E31F6553EE852577BC005DF3ED
6D0D1E20907D689A852576120051D81F,Taste of China,Active,Permitted,Full Service Restaurant,TBAN-7UWKHW,Archer Campbell,610 Albemarle Square,Charlottesville,Albemarle,VA,22901,Yes,Yes,Yes,Thomas Jefferson,28BD61FE5EB64B00852578630068DE28,Taste of China,Full Service Restaurant,Routine,Archer Campbell,3/30/2011 12:00:00 AM,2,8,0,,Smoke Free,28BD61FE5EB64B00852578630068DE28
6DB34FFEE875874F88256B6C007F0E9D,UVA - Poolside Cafe,Active,Permitted,State College Food Service,EBIE-57R2UW,Eric Stutz,450 Whitehead Road,Charlottesville,Charlottesville City,Virginia,22902,Yes,No,No,Thomas Jefferson,A2F53C2C629579BF8525786A0055973E,UVA - Poolside Cafe,State College Food Service,Routine,Eric Stutz,6/4/11 0:00,0,1,0.7,,Smoke Free,A2F53C2C629579BF8525786A0055973E
6DBBEC806584910C88256B6C007EB4B9,Arby's,Active,Permitted,Fast Food Restaurant,FMOS-5ARJE5,Kelly Donahoe,1230 Emmet St,Charlottesville,Charlottesville City,Virginia,22906,Yes,No,Yes,Thomas Jefferson,8E6AC97D43214E58852578390073AEA9,Arby's,Fast Food Restaurant,Routine,Kelly Donahoe,2/16/2011 12:00:00 AM,0,3,1,,Smoke Free,8E6AC97D43214E58852578390073AEA9
6E541330CE02B6AE85256EE800494CFE,Papa Johns,Active,Permitted,Fast Food Restaurant,TBAN-63LHPV,Pamela Burke,2171 Ivy Road,Charlottesville,Charlottesville City,VA,22903,Yes,No,No,Thomas Jefferson,36985105452C62838525781D005E193B,Papa Johns,Fast Food Restaurant,Routine,Pamela Burke,1/19/2011 12:00:00 AM,0,3,0,,Smoke Free,36985105452C62838525781D005E193B
6E5A58E54318F23485256C67006EEF30,UVA - Shea House,Active,Permitted,State College Food Service,MNAR-5FKRWA,Eric Stutz,400 Monroe Lane,Charlottesville,Charlottesville City,VA,22904,Yes,Yes,Yes,Thomas Jefferson,3FD98EC293996FFE852577AB0065FEBF,UVA - Shea House,State College Food Service,Routine,Eric Stutz,9/27/2010 12:00:00 AM,0,0,0.6,,Smoke Free,3FD98EC293996FFE852577AB0065FEBF
6E5A58E54318F23485256C67006EEF30,UVA - Shea House,Active,Permitted,State College Food Service,MNAR-5FKRWA,Eric Stutz,400 Monroe Lane,Charlottesville,Charlottesville City,VA,22904,Yes,Yes,Yes,Thomas Jefferson,6C656326A6A4050F8525785A00665C7E,UVA - Shea House,State College Food Service,Routine,Eric Stutz,3/21/2011 12:00:00 AM,0,1,0.8,,Smoke Free,6C656326A6A4050F8525785A00665C7E
6E5A58E54318F23485256C67006EEF30,UVA - Shea House,Active,Permitted,State College Food Service,MNAR-5FKRWA,Eric Stutz,400 Monroe Lane,Charlottesville,Charlottesville City,VA,22904,Yes,Yes,Yes,Thomas Jefferson,F7C128113834BD5E852578E9005DEA1A,UVA - Shea House,State College Food Service,Other,Eric Stutz,11/8/11 0:00,0,0,1,,Smoke Free,F7C128113834BD5E852578E9005DEA1A
6E65FEC9F4A5F4A0852577F100632FF9,Two J's Smokehouse,Active,Permitted,Full Service Restaurant,TBAN-8BVPE8,Eric Stutz,30 Thomas Jefferson Parkway,Palmyra,Albemarle,VA,22963,Yes,Yes,Yes,Thomas Jefferson,12D354BBF9C57A8A85257879006BAB23,Two J's Smokehouse,Full Service Restaurant,Routine,Eric Stutz,4/21/2011 12:00:00 AM,3,0,0,,Smoke Free,12D354BBF9C57A8A85257879006BAB23
6E65FEC9F4A5F4A0852577F100632FF9,Two J's Smokehouse,Active,Permitted,Full Service Restaurant,TBAN-8BVPE8,Eric Stutz,30 Thomas Jefferson Parkway,Palmyra,Albemarle,VA,22963,Yes,Yes,Yes,Thomas Jefferson,509E8BB7B67FA1A88525780F005F8A21,Two J's Smokehouse,Full Service Restaurant,Pre-Opening,Eric Stutz,5/1/11 0:00,0,0,0.9,,Outdoor smoking area,509E8BB7B67FA1A88525780F005F8A21
6E65FEC9F4A5F4A0852577F100632FF9,Two J's Smokehouse,Active,Permitted,Full Service Restaurant,TBAN-8BVPE8,Eric Stutz,30 Thomas Jefferson Parkway,Palmyra,Albemarle,VA,22963,Yes,Yes,Yes,Thomas Jefferson,C3606F9C00FF8D91852578170067D13C,Two J's Smokehouse,Full Service Restaurant,Routine,Eric Stutz,1/13/2011 12:00:00 AM,0,0,0.8,,Outdoor smoking area,C3606F9C00FF8D91852578170067D13C
6E95FDF7C7AD1D5485256BB500745ED3,Betty Queen Intergenerational Center,Active,Permitted,Adult Care Home Food Service,PBRE-5QBLRM,Abdugheni Ubul,522 Industrial Drive,Louisa,Louisa,VA,23093,Yes,No,Yes,Thomas Jefferson,872EBB1087FB1CA1852577BC005DFC12,Betty Queen Intergenerational Center,Adult Care Home Food Service,Routine,Roy Crewz,10/14/2010 12:00:00 AM,1,0,0,,Smoke Free,872EBB1087FB1CA1852577BC005DFC12
6E95FDF7C7AD1D5485256BB500745ED3,Betty Queen Intergenerational Center,Active,Permitted,Adult Care Home Food Service,PBRE-5QBLRM,Abdugheni Ubul,522 Industrial Drive,Louisa,Louisa,VA,23093,Yes,No,Yes,Thomas Jefferson,C3C2AD1DB26AA133852578560057FB85,Betty Queen Intergenerational Center,Adult Care Home Food Service,Routine,Roy Crewz,3/17/2011 12:00:00 AM,0,2,0,,Smoke Free,C3C2AD1DB26AA133852578560057FB85
6E95FDF7C7AD1D5485256BB500745ED3,JABA Louisa Foodservice,Active,Permitted,Full Service Restaurant,CCUS-59ZS2B,Abdugheni Ubul,522 Industrial Drive,Louisa,Louisa,VA,23093,Yes,No,Yes,Thomas Jefferson,8ED79140033A91348525785E00576078,JABA Louisa Foodservice,Full Service Restaurant,Routine,Roy Crewz,3/17/2011 12:00:00 AM,0,2,0,,Smoke Free,8ED79140033A91348525785E00576078
6F31E6B8D964D5ED88256B6C007ECCF6,Regal Cinemas Downtown Mall 6,Active,Permitted,Other Food Service,MNAR-5V5NA9,Reed Cranford,200 West Main Street,Charlottesville,Charlottesville City,Virginia,22902,No,,,Thomas Jefferson,CEF494949646D7C985257831007367A2,Regal Cinemas Downtown Mall 6,Other Food Service,Routine,Kelly Donahoe,8/2/11 0:00,0,0,0,,Smoke Free,CEF494949646D7C985257831007367A2
6F4F2A55C9EAB02F85256C7900506DAE,Little John's N.Y. Delicatessen,Closed,Surrendered,Fast Food Restaurant,TBAN-6R8GF3,Kelly Donahoe,501 College Drive,Charlottesville,Albemarle,VA,22903,Yes,Yes,Yes,Thomas Jefferson,2A114AB0EB8130D9852577B300672BF5,Little John's N.Y. Delicatessen,Fast Food Restaurant,Routine,Kelly Donahoe,5/10/10 0:00,2,3,1.5,,Smoke Free,2A114AB0EB8130D9852577B300672BF5
6F4F2A55C9EAB02F85256C7900506DAE,Mermaid on the Move,Active,Permitted,Other Food Service,MNAR-6TDHYZ,Kelly Donahoe,501 College Drive,Charlottesville,Albemarle,VA,22903,Yes,No,No,Thomas Jefferson,D911CF048A876AD2852578230071A039,Mermaid on the Move,Other Food Service,Routine,Kelly Donahoe,1/25/2011 12:00:00 AM,0,1,0.5,,Smoke Free,D911CF048A876AD2852578230071A039
6F4F2A55C9EAB02F85256C7900506DAE,Little John's N.Y. Delicatessen,Closed,Surrendered,Fast Food Restaurant,TBAN-6R8GF3,Kelly Donahoe,501 College Drive,Charlottesville,Albemarle,VA,22903,Yes,Yes,Yes,Thomas Jefferson,D26D9D43577BE1EF8525786300412D70,Little John's N.Y. Delicatessen,Fast Food Restaurant,Routine,Kelly Donahoe,3/29/2011 12:00:00 AM,1,3,1.4,,Smoke Free,D26D9D43577BE1EF8525786300412D70
6F4F2A55C9EAB02F85256C7900506DAE,Little John's N.Y. Delicatessen,Closed,Surrendered,Fast Food Restaurant,TBAN-6R8GF3,Kelly Donahoe,501 College Drive,Charlottesville,Albemarle,VA,22903,Yes,Yes,Yes,Thomas Jefferson,C194012B1E3755B885257870004F7F80,Little John's N.Y. Delicatessen,Fast Food Restaurant,Follow-up,Kelly Donahoe,12/4/11 0:00,1,1,1,,Smoke Free,C194012B1E3755B885257870004F7F80
6F4F2A55C9EAB02F85256C7900506DAE,Little John's N.Y. Delicatessen,Closed,Surrendered,Fast Food Restaurant,TBAN-6R8GF3,Kelly Donahoe,501 College Drive,Charlottesville,Albemarle,VA,22903,Yes,Yes,Yes,Thomas Jefferson,43205A0CA7A9D5A685257872006FC16E,Little John's N.Y. Delicatessen,Fast Food Restaurant,Follow-up,Kelly Donahoe,4/14/2011 12:00:00 AM,0,0,0.4,,Smoke Free,43205A0CA7A9D5A685257872006FC16E
6F4F2A55C9EAB02F85256C7900506DAE,Little John's N.Y. Delicatessen,Closed,Surrendered,Fast Food Restaurant,TBAN-6R8GF3,Kelly Donahoe,501 College Drive,Charlottesville,Albemarle,VA,22903,Yes,Yes,Yes,Thomas Jefferson,C7BEFF6539316429852578770062A827,Little John's N.Y. Delicatessen,Fast Food Restaurant,Follow-up,Kelly Donahoe,4/19/2011 12:00:00 AM,0,0,0.3,,Smoke Free,C7BEFF6539316429852578770062A827
6F4F2A55C9EAB02F85256C7900506DAE,First Run Catering,Active,Pending,Full Service Restaurant,TBAN-8JXJ8V,Kelly Donahoe,501 College Drive,Charlottesville,Albemarle,VA,22903,Yes,Yes,Yes,Thomas Jefferson,2134FEFEA52C31A5852578EE005E73D0,First Run Catering,Full Service Restaurant,Routine,Kelly Donahoe,8/16/2011 12:00:00 AM,0,0,0.8,,Smoke Free,2134FEFEA52C31A5852578EE005E73D0
6FE51E55C3E1480688256B6C007ED623,Guadalajara Mexican Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2HK,Abdugheni Ubul,2206 Fontaine Avenue,Charlottesville,Charlottesville City,Virginia,22903,Yes,Yes,Yes,Thomas Jefferson,DE7E46498EB39F1B852577AB0057588C,Guadalajara Mexican Restaurant,Full Service Restaurant,Routine,Roy Crewz,9/27/2010 12:00:00 AM,1,1,0,,Smoke Free,DE7E46498EB39F1B852577AB0057588C
6FE51E55C3E1480688256B6C007ED623,Guadalajara Mexican Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2HK,Abdugheni Ubul,2206 Fontaine Avenue,Charlottesville,Charlottesville City,Virginia,22903,Yes,Yes,Yes,Thomas Jefferson,C7E1B77F8484F92A8525780F005E8F49,Guadalajara Mexican Restaurant,Full Service Restaurant,Routine,Roy Crewz,5/1/11 0:00,2,2,0,,Smoke Free,C7E1B77F8484F92A8525780F005E8F49
706DC5F961FA76A488256CB8006DA13B,Rivanna Woods Golf Club,Active,Permitted,Fast Food Restaurant,PALE-6PXL9A,Eric Stutz,45 Friendship Way,Palmyra,Fluvanna,VA,22963,Yes,No,Yes,Thomas Jefferson,5042FDF0E0F68B2E852578A4004FE01F,Rivanna Woods Golf Club,Fast Food Restaurant,Routine,Eric Stutz,3/6/11 0:00,1,3,0.8,,Outdoor smoking area,5042FDF0E0F68B2E852578A4004FE01F
70720BB3E3D5D77E88256B6C007EDC3B,Expresso Italian Villa,Active,Permitted,Full Service Restaurant,SWAS-6CWQH7,Eric Stutz,129 North Emmet Street,Charlottesville,Charlottesville City,Virginia,22903,Yes,No,Yes,Thomas Jefferson,A66BCDBDB31122048525780E007313D5,Expresso Italian Villa,Full Service Restaurant,Routine,Pamela Burke,4/1/11 0:00,1,8,0,,Smoke Free,A66BCDBDB31122048525780E007313D5
70720BB3E3D5D77E88256B6C007EDC3B,Expresso Italian Villa,Active,Permitted,Full Service Restaurant,SWAS-6CWQH7,Eric Stutz,129 North Emmet Street,Charlottesville,Charlottesville City,Virginia,22903,Yes,No,Yes,Thomas Jefferson,8424BB5D63628E0A852578F500590806,Expresso Italian Villa,Full Service Restaurant,Routine,Pamela Burke,8/23/2011 12:00:00 AM,2,8,0,,Smoke Free,8424BB5D63628E0A852578F500590806
7075C3C05EB7180C88256B6F0068E859,Oriental Express,Active,Permitted,Full Service Restaurant,BMOO-57TQ8R,Eric S. Myers,3440 Seminole Trail #107,Charlottesville,Charlottesville City,VA,22911,Yes,No,Yes,Thomas Jefferson,CF78EEDCE87E1CCD8525784F004EE5EA,Oriental Express,Full Service Restaurant,Risk Factor Assessment,Eric S. Myers,9/3/11 0:00,1,0,0,,Smoke Free,CF78EEDCE87E1CCD8525784F004EE5EA
7075C3C05EB7180C88256B6F0068E859,Oriental Express,Active,Permitted,Full Service Restaurant,BMOO-57TQ8R,Eric S. Myers,3440 Seminole Trail #107,Charlottesville,Charlottesville City,VA,22911,Yes,No,Yes,Thomas Jefferson,FEDBA8138B43FA70852577EB005940F8,Oriental Express,Full Service Restaurant,Routine,Eric S. Myers,11/29/2010 12:00:00 AM,1,3,1,,Smoke Free,FEDBA8138B43FA70852577EB005940F8
707735DCF053952A85256D8A006BE2C2,Applebee's Neighborhood Grill & Bar,Active,Permitted,Full Service Restaurant,MNAR-5QNR49,Eric Stutz,2005 Abbey Road,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,DFEE258C57ACA00B852577D200682588,Applebee's Neighborhood Grill & Bar,Full Service Restaurant,Risk Factor Assessment,Eric Stutz,5/11/10 0:00,0,0,0,,Smoke Free,DFEE258C57ACA00B852577D200682588
707735DCF053952A85256D8A006BE2C2,Applebee's Neighborhood Grill & Bar,Active,Permitted,Full Service Restaurant,MNAR-5QNR49,Eric Stutz,2005 Abbey Road,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,F8350CDDBF8AED048525784D0073A978,Applebee's Neighborhood Grill & Bar,Full Service Restaurant,Routine,Eric Stutz,8/3/11 0:00,1,3,0,,Smoke Free,F8350CDDBF8AED048525784D0073A978
707735DCF053952A85256D8A006BE2C2,Applebee's Neighborhood Grill & Bar,Active,Permitted,Full Service Restaurant,MNAR-5QNR49,Eric Stutz,2005 Abbey Road,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,B76F3B639CDA916D852578DF00682F4E,Applebee's Neighborhood Grill & Bar,Full Service Restaurant,Routine,Eric Stutz,1/8/11 0:00,0,3,1.4,,Smoke Free,B76F3B639CDA916D852578DF00682F4E
