PARENTUNID,Name,Stage,Status,FacilityType,DocumentID,Address,City,County,State,Zip,PHF,PHFCooked,PHFRaw,Database,HSUNID,FacilityName,FacilityType,InspectionType,InspectedBy,InspectionDate,NumCritical,NumNonCritical,TimeSpent,Enforcement,NonSmoking,Code,Description,IsCritical,IsRepeat,Observations,CorrectiveActions,CiolCorrectedSet,UNID,ViolUNID
92BAD0A915DE17B488256B6C007F15AB,Wood Grill Buffet,Active,Permitted,Full Service Restaurant,EBIE-57R2W8,576 Branchlands Boulevard,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,98FA03C05B6EED42852577F2005A2384,Wood Grill Buffet,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,7/12/10 0:00,3,1,0,,Smoke Free,160,Hands - When to Wash*,TRUE,FALSE,"A food employee failed to wash his or her hands before engaging in food preparation, after touching bare human body parts, after coughing, sneezing, eating, after handling soiled utensils or after engaging in any activity which may have contaminated his/her hands. Employees failed to wash hands after changing gloves from raw to ready to eat foods. Employee failed to was hands between clean and dirty dishes.","Instruct food employees to clean their hands and exposed portions of their arms immediately before engaging in food preparation including working with exposed food, clean equipment and utensils, and unwrapped single-service and single-use articles and during food preparation, as often as necessary to remove soil and contamination and to prevent cross contamination when changing task. Manager corrected during the inspection.",Corrected,98FA03C05B6EED42852577F2005A2384,98FA03C05B6EED42852577F2005A2384
92BAD0A915DE17B488256B6C007F15AB,Wood Grill Buffet,Active,Permitted,Full Service Restaurant,EBIE-57R2W8,576 Branchlands Boulevard,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,98FA03C05B6EED42852577F2005A2384,Wood Grill Buffet,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,7/12/10 0:00,3,1,0,,Smoke Free,3045,Handwashing Signage/Handwashing Facilities,FALSE,FALSE,A sign or poster that notifies food employees to wash their hands is not provided at all lavatories used by food employees,Provide a sign or poster that notifies food employees to wash their hands at all handwashing lavatories used by food employees.,,98FA03C05B6EED42852577F2005A2384,98FA03C05B6EED42852577F2005A2384
92BAD0A915DE17B488256B6C007F15AB,Wood Grill Buffet,Active,Permitted,Full Service Restaurant,EBIE-57R2W8,576 Branchlands Boulevard,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,98FA03C05B6EED42852577F2005A2384,Wood Grill Buffet,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,7/12/10 0:00,3,1,0,,Smoke Free,0820 A 2,Food - Potentially Hazardous Food - Cold Holding*,TRUE,TRUE,Devieled eggs cold holding at improper temperatures,Relocate food to a refrigeration unit that is capable of maintaining food storage at 41¡F or below. Eggs where dicarded.,Corrected,98FA03C05B6EED42852577F2005A2384,98FA03C05B6EED42852577F2005A2384
92BAD0A915DE17B488256B6C007F15AB,Wood Grill Buffet,Active,Permitted,Full Service Restaurant,EBIE-57R2W8,576 Branchlands Boulevard,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,F461F24F60DC171685257870004DEA0C,Wood Grill Buffet,Full Service Restaurant,Routine,Reed Cranford,12/4/11 0:00,1,1,0,,Smoke Free,0820 A 2,Food - Potentially Hazardous Food - Cold Holding*,TRUE,TRUE,Food from the salad bar and the deviled eggs cold holding at improper temperatures,Relocate food to a refrigeration unit that is capable of maintaining food storage at 41¡F or below.,Corrected,F461F24F60DC171685257870004DEA0C,F461F24F60DC171685257870004DEA0C
92BAD0A915DE17B488256B6C007F15AB,Wood Grill Buffet,Active,Permitted,Full Service Restaurant,EBIE-57R2W8,576 Branchlands Boulevard,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,F461F24F60DC171685257870004DEA0C,Wood Grill Buffet,Full Service Restaurant,Routine,Reed Cranford,12/4/11 0:00,1,1,0,,Smoke Free,1320,Temperature Measuring Devices,FALSE,FALSE,There was no temperature measuring device located in the in the prep units in the bakery.,Provide a temperature measuring device in all hot or cold holding equipment used to store potentially hazardous foods so that employees can routinely monitor the ambient air temperature.,,F461F24F60DC171685257870004DEA0C,F461F24F60DC171685257870004DEA0C
92BAD0A915DE17B488256B6C007F15AB,Wood Grill Buffet,Active,Permitted,Full Service Restaurant,EBIE-57R2W8,576 Branchlands Boulevard,Charlottesville,Albemarle,Virginia,22901,Yes,Yes,Yes,Thomas Jefferson,8F0C6CA567931E3D852578FC005D1FD0,Wood Grill Buffet,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,8/30/2011 12:00:00 AM,1,0,0,,Smoke Free,800,Cooling*,TRUE,FALSE,Corn noted not being adequately cooled to prevent the growth of harmful bacteria.,Cool potentially hazardous foods prepared from ingredients at ambient temperature to 41¡F or below within 4 hours. A longer time for cooling allows an ideal situation for bacterial growth. This has been shown to be the major contributing factor in many foodborne illnesses. Food discarded during the inspection operator agrred to investigate to figure out the problem in the food flow.,Corrected,8F0C6CA567931E3D852578FC005D1FD0,8F0C6CA567931E3D852578FC005D1FD0
92CD0C23E798C0A788256B6C007EB643,Barnes & Noble Booksellers #2559,Active,Permitted,Fast Food Restaurant,EBIE-57R2AG,1035 Emmet Street #A,Charlottesville,Charlottesville City,Virginia,22903,Yes,No,No,Thomas Jefferson,D192F91FC0DFF42A852577C8004FEE2D,Barnes & Noble Booksellers #2559,Fast Food Restaurant,Routine,Eric Stutz,10/26/2010 12:00:00 AM,0,0,0,,Smoke Free,,,FALSE,FALSE,,,,D192F91FC0DFF42A852577C8004FEE2D,D192F91FC0DFF42A852577C8004FEE2D
92FC8B93F7F68C0C88256B6C007F1292,Virginia L. Murray Elementary School,Active,Permitted,Public Elementary School Food Service,EBIE-57R2VN,3251 Morgantown Road,Charlottesville,Albemarle,Virginia,22903,Yes,No,No,Thomas Jefferson,4D90DCB72F034025852577B5004E0BC1,Virginia L. Murray Elementary School,Public Elementary School Food Service,Routine,Pamela Burke,7/10/10 0:00,0,0,0,,Smoke Free,,,FALSE,FALSE,,,,4D90DCB72F034025852577B5004E0BC1,4D90DCB72F034025852577B5004E0BC1
92FC8B93F7F68C0C88256B6C007F1292,Virginia L. Murray Elementary School,Active,Permitted,Public Elementary School Food Service,EBIE-57R2VN,3251 Morgantown Road,Charlottesville,Albemarle,Virginia,22903,Yes,No,No,Thomas Jefferson,478C0619FBE77BDB852578470055BA56,Virginia L. Murray Elementary School,Public Elementary School Food Service,Routine,Pamela Burke,2/3/11 0:00,1,1,0,,Smoke Free,810,Cooling Methods,FALSE,FALSE,The methods used for cooling were not adequate. Observed deep container with Spanish rice in WIC cooling for 1 to 1.5 hours covered tightly with plastic wrap,Cool foods by the following methods: 1. Placing food in shallow pans 2. Separating food into smaller thinner portions 3. Using rapid chill cooling equipment 4. Stirring the food in a container placed in an ice water bath 5. Using containers that facilitate heat transfer 6. Adding ice as an ingredient 7. Any other method that can effectively accomplish cooling.,,478C0619FBE77BDB852578470055BA56,478C0619FBE77BDB852578470055BA56
92FC8B93F7F68C0C88256B6C007F1292,Virginia L. Murray Elementary School,Active,Permitted,Public Elementary School Food Service,EBIE-57R2VN,3251 Morgantown Road,Charlottesville,Albemarle,Virginia,22903,Yes,No,No,Thomas Jefferson,478C0619FBE77BDB852578470055BA56,Virginia L. Murray Elementary School,Public Elementary School Food Service,Routine,Pamela Burke,2/3/11 0:00,1,1,0,,Smoke Free,2320 A,Plumbing - Prohibiting a Cross Connection*,TRUE,FALSE,Observed a connection between the facilities water supply and the floor of the mop sink. This constitutes a cross connection between a potable and non-potable water supply. Observed water hose laying in bottom of mop sink.,Immediately disconnect the water supply from the @EQUIPMENT@ water intake. The water from this water supply line is not intended for consumption.,,478C0619FBE77BDB852578470055BA56,478C0619FBE77BDB852578470055BA56
932A6CC49B8125FF88256B6C007F035C,Subway Sandwiches & Salads #18469,Active,Permitted,Fast Food Restaurant,MNAR-5U6SR5,2212 Ivy Rd,Charlottesville,Albemarle,Virginia,22911,Yes,No,No,Thomas Jefferson,533F99338C4D9C2D8525782900555B81,Subway Sandwiches & Salads #18469,Fast Food Restaurant,Routine,Eric Stutz,1/31/2011 12:00:00 AM,0,0,0.8,,Smoke Free,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,533F99338C4D9C2D8525782900555B81,NULL
934153767D8FB5D68525705A0068654D,Sakura Japanese Steakhouse,Active,Permitted,Full Service Restaurant,DCHL-6F6QG7,237 Connor Drive,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,103BC44D8F5ECDC98525782D0056F0CF,Sakura Japanese Steakhouse,Full Service Restaurant,Routine,Archer Campbell,3/2/11 0:00,5,3,0,,Smoke Free,160,Hands - When to Wash*,TRUE,FALSE,A food employee failed to wash his or her hands before engaging in food preparation.  Employees arrived for work and put on gloves without washing hands first.,"Instruct food employees to clean their hands and exposed portions of their arms immediately before engaging in food preparation including working with exposed food, clean equipment and utensils, and unwrapped single-service and single-use articles and during food preparation, as often as necessary to remove soil and contamination and to prevent cross contamination when changing task.",Corrected,103BC44D8F5ECDC98525782D0056F0CF,103BC44D8F5ECDC98525782D0056F0CF
934153767D8FB5D68525705A0068654D,Sakura Japanese Steakhouse,Active,Permitted,Full Service Restaurant,DCHL-6F6QG7,237 Connor Drive,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,103BC44D8F5ECDC98525782D0056F0CF,Sakura Japanese Steakhouse,Full Service Restaurant,Routine,Archer Campbell,3/2/11 0:00,5,3,0,,Smoke Free,0450 C,Hands - Preventing Contamination - Bare Hand Contact With Not Ready-to-Eat Foods,TRUE,FALSE,Utensil without handle used to dispense food that is t ready-to-eat (RTE) allowing for a bare hand contact surface to come in contact with food item(s)--both cooked rice and large bins of fresh sauces with ginger.,Minimize bare hand and arm contact with exposed food that is not in a RTE form to reduce the potential for contamination. Use utensil with handle to dispense food.,,103BC44D8F5ECDC98525782D0056F0CF,103BC44D8F5ECDC98525782D0056F0CF
934153767D8FB5D68525705A0068654D,Sakura Japanese Steakhouse,Active,Permitted,Full Service Restaurant,DCHL-6F6QG7,237 Connor Drive,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,103BC44D8F5ECDC98525782D0056F0CF,Sakura Japanese Steakhouse,Full Service Restaurant,Routine,Archer Campbell,3/2/11 0:00,5,3,0,,Smoke Free,2310,Handwashing - Using a Handwashing Lavatory*,TRUE,TRUE,"The handwashing facility located beside dishwashing machine was blocked, preventing access by employees for easy handwashing.",Access to the handwashing facility identified above is to be available during all hours of operation. Remove the @EQUIPMENT@ preventing its use.,,103BC44D8F5ECDC98525782D0056F0CF,103BC44D8F5ECDC98525782D0056F0CF
934153767D8FB5D68525705A0068654D,Sakura Japanese Steakhouse,Active,Permitted,Full Service Restaurant,DCHL-6F6QG7,237 Connor Drive,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,103BC44D8F5ECDC98525782D0056F0CF,Sakura Japanese Steakhouse,Full Service Restaurant,Routine,Archer Campbell,3/2/11 0:00,5,3,0,,Smoke Free,3045,Handwashing Signage/Handwashing Facilities,FALSE,TRUE,A sign or poster that notifies food employees to wash their hands is not provided at all lavatories used by food employees,Provide a sign or poster that notifies food employees to wash their hands at all handwashing lavatories used by food employees.,,103BC44D8F5ECDC98525782D0056F0CF,103BC44D8F5ECDC98525782D0056F0CF
934153767D8FB5D68525705A0068654D,Sakura Japanese Steakhouse,Active,Permitted,Full Service Restaurant,DCHL-6F6QG7,237 Connor Drive,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,103BC44D8F5ECDC98525782D0056F0CF,Sakura Japanese Steakhouse,Full Service Restaurant,Routine,Archer Campbell,3/2/11 0:00,5,3,0,,Smoke Free,470,"Food - Packaged and Unpackaged - Separation, Packaging, and Segregation*",TRUE,TRUE,"In walk in cooler, raw chicken stored above/next to ready to eat sauces.  Different types of raw animal foods stored in such a manner that may cause cross contamination.","Separate types of raw animal foods from each other such as beef, fish, lamb pork, and poultry during storage, preparation, holding, and display by the following: (a) Using separate equipment for each type. (b) Arranging each type of food in equipment so that cross contamination of one type with another is prevented. (c) Preparing each type of food at different times or in separate areas.  Left handout guidance on how to store these foods to prevent cross contamination.",,103BC44D8F5ECDC98525782D0056F0CF,103BC44D8F5ECDC98525782D0056F0CF
934153767D8FB5D68525705A0068654D,Sakura Japanese Steakhouse,Active,Permitted,Full Service Restaurant,DCHL-6F6QG7,237 Connor Drive,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,103BC44D8F5ECDC98525782D0056F0CF,Sakura Japanese Steakhouse,Full Service Restaurant,Routine,Archer Campbell,3/2/11 0:00,5,3,0,,Smoke Free,470,"Food - Packaged and Unpackaged - Separation, Packaging, and Segregation*",TRUE,TRUE,Raw foods of animal origin stored over ready-to-eat (RTE) food in the refrigeration unit.,"Separate raw foods of animal origin during storage, preparation, holding, and display from raw RTE food including foods such as fish for sushi or molluscan shellfish, or other raw RTE food such as vegetables, and cooked RTE food.",,103BC44D8F5ECDC98525782D0056F0CF,103BC44D8F5ECDC98525782D0056F0CF
934153767D8FB5D68525705A0068654D,Sakura Japanese Steakhouse,Active,Permitted,Full Service Restaurant,DCHL-6F6QG7,237 Connor Drive,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,103BC44D8F5ECDC98525782D0056F0CF,Sakura Japanese Steakhouse,Full Service Restaurant,Routine,Archer Campbell,3/2/11 0:00,5,3,0,,Smoke Free,830,Date Marking - Ready-to-Eat - Potentially Hazardous Food - Date Marking*,TRUE,TRUE,The prepared ready-to-eat (RTE) sauces in the refrigeration unit is not properly dated for disposition.,"Mark the name and ""consume by"" date on the container of RTE foods at the time of preparation if the food is to be held for more than 24 hours. If the food is held at 41¡F or below the food shall be served or sold within 7 calendar days. Some harmful bacteria continue to grow even at refrigeration temperatures so limiting the amount of time in storage limits the amount of growth allowed for these bacteria.",,103BC44D8F5ECDC98525782D0056F0CF,103BC44D8F5ECDC98525782D0056F0CF
934153767D8FB5D68525705A0068654D,Sakura Japanese Steakhouse,Active,Permitted,Full Service Restaurant,DCHL-6F6QG7,237 Connor Drive,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,103BC44D8F5ECDC98525782D0056F0CF,Sakura Japanese Steakhouse,Full Service Restaurant,Routine,Archer Campbell,3/2/11 0:00,5,3,0,,Smoke Free,810,Cooling Methods,FALSE,FALSE,"The methods used for cooling were not adequate.  4-5 deep containers of cooked rice in walk in cooler-at least 5"" deep.  It is recommended that you make less of this product that requires cooling.  Walk in cooler appeared overstocked and makes cooling so much product difficult.",Cool foods by the following methods: 1. Placing food in shallow pans 2. Separating food into smaller thinner portions 3. Using rapid chill cooling equipment 4. Stirring the food in a container placed in an ice water bath 5. Using containers that facilitate heat transfer 6. Adding ice as an ingredient 7. Any other method that can effectively accomplish cooling.,,103BC44D8F5ECDC98525782D0056F0CF,103BC44D8F5ECDC98525782D0056F0CF
934153767D8FB5D68525705A0068654D,Sakura Japanese Steakhouse,Active,Permitted,Full Service Restaurant,DCHL-6F6QG7,237 Connor Drive,Charlottesville,Albemarle,VA,22911,Yes,Yes,Yes,Thomas Jefferson,103BC44D8F5ECDC98525782D0056F0CF,Sakura Japanese Steakhouse,Full Service Restaurant,Routine,Archer Campbell,3/2/11 0:00,5,3,0,,Smoke Free,1770 C,"Equipment - Food Contact Surfaces, Nonfood Contact Surfaces, and Utensils",FALSE,TRUE,"Observed accumulations of dust, dirt, food residue or other debris on the following nonfood-food contact surfaces:  ice machine door and opening.",Maintain nonfood-contact surfaces of equipment clean.,,103BC44D8F5ECDC98525782D0056F0CF,103BC44D8F5ECDC98525782D0056F0CF
93E45129BDC50F8488256B6C007ECF42,Evergreene Meadows,Active,Permitted,Adult Care Home Food Service,EBIE-57R2G2,422 William Mills Drive,Stanardsville,Greene,VA,22973,Yes,Yes,Yes,Thomas Jefferson,E663189611810B078525780000652D75,Evergreene Meadows,Adult Care Home Food Service,Risk Factor Assessment,Pamela Burke,12/21/2010 12:00:00 AM,1,0,0,,Smoke Free,220,"Eating, Drinking, or Using Tobacco*",TRUE,FALSE,The @PERSONNEL@ is drinking from an uncovered container in the food preparation area.,"Employees may drink from a closed beverage container if the container is handled to prevent contamination of (1) The employee's hands, (2) The container, and (3) Exposed food, clean equipment, utensils, and linens, and unwrapped single-service and single-use articles.",,E663189611810B078525780000652D75,E663189611810B078525780000652D75
